localminute,use,gen,grid,Month,Day,Hour,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water
4/7/2016 16:00,0.423066667,2.514283333,0.423066667,4,8,15,203,582,589,142,765,649,22,48.42,1.914
4/7/2016 17:00,0.679983333,1.914183333,0.679983333,4,8,16,155,820,812,155,820,812,23,36.69,2.015
4/7/2016 18:00,0.725233333,0.622966667,0.725233333,4,8,17,422,340,724,164,845,916,24,27.14,2.112
4/7/2016 19:00,0.587633333,0.1387,0.587633333,4,8,18,389,488,839,166,854,954,25,22.8,2.21
4/7/2016 20:00,1.395716667,0.002416667,1.395683333,4,8,19,424,345,733,173,830,917,26,26.43,2.311
4/7/2016 21:00,1.189633333,0.00125,1.189166667,4,8,20,403,204,569,169,795,815,25,35.64,2.348
4/7/2016 22:00,1.815866667,0.000316667,1.814933333,4,8,21,146,752,657,152,747,659,25,47.23,2.268
4/7/2016 23:00,0.6288,0.002566667,0.6288,4,8,22,197,34,214,126,663,460,24,59.76,2.16
4/8/2016 0:00,0.662183333,0.001216667,0.662183333,4,8,23,91,490,237,91,490,237,21,72.63,2.107
4/8/2016 1:00,0.579083333,0.001516667,0.579083333,4,9,0,29,132,39,29,132,39,18,85.54,2.088
4/8/2016 2:00,0.561116667,0.00185,0.561116667,4,9,1,0,0,0,0,0,0,16,98.27,2.07
4/8/2016 3:00,0.6375,0.001083333,0.6375,4,9,2,0,0,0,0,0,0,15,110.55,2.06
4/8/2016 4:00,0.537183333,0.0013,0.537183333,4,9,3,0,0,0,0,0,0,14,121.97,2.069
4/8/2016 5:00,0.559333333,0.0018,0.559333333,4,9,4,0,0,0,0,0,0,14,131.86,2.084
4/8/2016 6:00,0.74955,0,0.749,4,9,5,0,0,0,0,0,0,13,139.02,2.122
4/8/2016 7:00,1.301166667,0.075416667,1.300033333,4,9,6,0,0,0,0,0,0,13,141.86,2.184
4/8/2016 8:00,1.10255,0.8165,1.10255,4,9,7,0,0,0,0,0,0,13,139.44,2.215
4/8/2016 9:00,0.556883333,2.298733333,0.556883333,4,9,8,0,0,0,0,0,0,13,132.57,2.223
4/8/2016 10:00,0.604116667,2.795966667,0.604116667,4,9,9,0,0,0,0,0,0,13,122.86,2.264
4/8/2016 11:00,0.47065,3.087566667,0.47065,4,9,10,0,0,0,0,0,0,13,111.52,2.35
4/8/2016 12:00,0.523716667,4.069016667,0.523716667,4,9,11,0,0,0,0,0,0,13,99.3,2.461
4/8/2016 13:00,0.590066667,3.056866667,0.590066667,4,9,12,16,0,16,21,59,25,14,86.59,2.555
4/8/2016 14:00,0.491833333,3.244366667,0.491833333,4,9,13,109,96,136,107,361,209,16,73.67,2.592
4/8/2016 15:00,0.504,2.446116667,0.504,4,9,14,212,126,274,156,554,427,19,60.76,2.543
4/8/2016 16:00,0.55345,2.068766667,0.55345,4,9,15,298,292,493,175,689,635,20,48.16,2.437
4/8/2016 17:00,0.6734,1.460183333,0.6734,4,9,16,81,0,81,179,774,802,21,36.39,2.362
4/8/2016 18:00,0.7005,0.691416667,0.7005,4,9,17,134,0,134,178,820,910,23,26.78,2.372
4/8/2016 19:00,4.4177,0.1138,4.417683333,4,9,18,301,16,316,175,837,949,24,22.43,2.44
4/8/2016 20:00,2.878266667,0.003383333,2.87825,4,9,19,443,92,526,174,825,915,25,26.13,2.495
4/8/2016 21:00,3.599383333,0.000233333,3.598716667,4,9,20,171,789,814,171,789,814,25,35.44,2.503
4/8/2016 22:00,1.765916667,0.003316667,1.765916667,4,9,21,156,736,658,156,736,658,25,47.08,2.484
4/8/2016 23:00,0.632183333,0.00075,0.632066667,4,9,22,132,644,458,132,644,458,24,59.63,2.46
4/9/2016 0:00,0.472266667,0.000516667,0.472066667,4,9,23,94,479,238,94,479,238,22,72.51,2.427
4/9/2016 1:00,0.455066667,0.000416667,0.4548,4,10,0,31,130,41,31,130,41,20,85.42,2.385
4/9/2016 2:00,0.36795,0.00065,0.3679,4,10,1,0,0,0,0,0,0,18,98.13,2.338
4/9/2016 3:00,0.419116667,0,0.41865,4,10,2,0,0,0,0,0,0,17,110.38,2.293
4/9/2016 4:00,0.370216667,0.00025,0.36995,4,10,3,0,0,0,0,0,0,16,121.77,2.272
4/9/2016 5:00,0.42495,0.00065,0.4249,4,10,4,0,0,0,0,0,0,15,131.6,2.27
4/9/2016 6:00,0.573316667,0.0006,0.573116667,4,10,5,0,0,0,0,0,0,15,138.7,2.246
4/9/2016 7:00,0.34435,0.0677,0.344316667,4,10,6,0,0,0,0,0,0,15,141.49,2.195
4/9/2016 8:00,0.73175,0.357233333,0.73175,4,10,7,0,0,0,0,0,0,15,139.07,2.157
4/9/2016 9:00,0.6702,0.555233333,0.6702,4,10,8,0,0,0,0,0,0,15,132.23,2.149
4/9/2016 10:00,1.01695,1.532416667,1.01695,4,10,9,0,0,0,0,0,0,15,122.55,2.159
4/9/2016 11:00,4.1275,2.366,4.1275,4,10,10,0,0,0,0,0,0,15,111.25,2.159
4/9/2016 12:00,2.382783333,1.55485,2.382783333,4,10,11,0,0,0,0,0,0,15,99.04,2.149
4/9/2016 13:00,0.581483333,1.119666667,0.581483333,4,10,12,25,69,29,25,69,29,16,86.34,2.142
4/9/2016 14:00,0.5715,1.702083333,0.5715,4,10,13,97,433,220,97,433,220,18,73.43,2.154
4/9/2016 15:00,0.773883333,3.304783333,0.773883333,4,10,14,61,0,61,130,638,444,20,60.52,2.219
4/9/2016 16:00,0.75055,2.785966667,0.75055,4,10,15,95,0,95,147,748,649,23,47.9,2.365
4/9/2016 17:00,0.890733333,1.142933333,0.890733333,4,10,16,307,24,326,156,808,809,25,36.1,2.586
4/9/2016 18:00,0.768266667,0.614483333,0.768266667,4,10,17,33,0,33,163,834,910,26,26.43,2.887
4/9/2016 19:00,0.660216667,0.09315,0.660216667,4,10,18,397,453,818,179,817,937,26,22.06,3.255
4/9/2016 20:00,1.440083333,0.001533333,1.43995,4,10,19,451,257,683,202,765,890,25,25.84,3.583
4/9/2016 21:00,2.656466667,0.0011,2.656316667,4,10,20,217,9,225,204,713,787,25,35.23,3.725
4/9/2016 22:00,1.6989,0.00275,1.6989,4,10,21,197,6,202,176,674,636,26,46.92,3.739
4/9/2016 23:00,1.831216667,0.004,1.831216667,4,10,22,192,25,205,147,580,441,25,59.5,3.736
4/10/2016 0:00,0.8782,0.00055,0.877716667,4,10,23,103,2,104,111,373,224,23,72.38,3.719
4/10/2016 1:00,0.6119,5.00E-05,0.6115,4,11,0,16,0,16,30,59,35,22,85.29,3.716
4/10/2016 2:00,0.35525,0,0.354516667,4,11,1,0,0,0,0,0,0,20,97.99,3.707
4/10/2016 3:00,0.3852,0,0.38445,4,11,2,0,0,0,0,0,0,20,110.21,3.721
4/10/2016 4:00,0.366633333,0,0.366033333,4,11,3,0,0,0,0,0,0,19,121.56,3.816
4/10/2016 5:00,0.312066667,0,0.311883333,4,11,4,0,0,0,0,0,0,19,131.34,3.881
4/10/2016 6:00,0.357166667,0,0.356466667,4,11,5,0,0,0,0,0,0,19,138.38,3.825
4/10/2016 7:00,0.400183333,0.014816667,0.399883333,4,11,6,0,0,0,0,0,0,19,141.13,3.673
4/10/2016 8:00,0.31245,0.253,0.31245,4,11,7,0,0,0,0,0,0,19,138.7,3.487
4/10/2016 9:00,0.320483333,0.42465,0.320483333,4,11,8,0,0,0,0,0,0,19,131.9,3.293
4/10/2016 10:00,0.889916667,0.651683333,0.889916667,4,11,9,0,0,0,0,0,0,19,122.25,3.114
4/10/2016 11:00,0.955433333,1.8593,0.955433333,4,11,10,0,0,0,0,0,0,19,110.97,3.025
4/10/2016 12:00,0.655883333,1.220266667,0.655883333,4,11,11,0,0,0,0,0,0,19,98.79,3.059
4/10/2016 13:00,0.828116667,1.702866667,0.828116667,4,11,12,1,0,1,25,48,28,19,86.1,3.188
4/10/2016 14:00,0.7648,2.24935,0.7648,4,11,13,8,0,8,113,332,209,21,73.19,3.318
4/10/2016 15:00,0.7828,1.4154,0.7828,4,11,14,100,0,100,164,523,423,24,60.28,3.343
4/10/2016 16:00,0.85935,0.708483333,0.85935,4,11,15,306,271,490,188,649,625,26,47.64,3.255
4/10/2016 17:00,1.11545,0.563033333,1.11545,4,11,16,189,742,791,189,742,791,28,35.81,3.111
4/10/2016 18:00,2.3478,0.3704,2.3478,4,11,17,459,194,634,181,802,902,29,26.09,2.953
4/10/2016 19:00,2.650116667,0.0595,2.650116667,4,11,18,171,833,946,171,833,946,30,21.69,2.801
4/10/2016 20:00,2.034366667,0.0074,2.034366667,4,11,19,160,841,919,160,841,919,31,25.56,2.657
4/10/2016 21:00,1.308333333,0.006916667,1.308333333,4,11,20,146,828,825,146,828,825,31,35.03,2.5
4/10/2016 22:00,1.790366667,0.00485,1.79035,4,11,21,285,41,314,127,796,672,31,46.77,2.328
4/10/2016 23:00,1.934816667,0.00285,1.934716667,4,11,22,105,724,474,105,724,474,30,59.37,2.165
4/11/2016 0:00,0.4139,0.000783333,0.413883333,4,11,23,75,579,252,75,579,252,28,72.26,2.021
4/11/2016 1:00,0.9567,0.002033333,0.9567,4,12,0,29,219,47,29,219,47,25,85.16,1.909
4/11/2016 2:00,0.4662,0,0.4659,4,12,1,0,0,0,0,0,0,23,97.85,1.827
4/11/2016 3:00,0.5868,0.000533333,0.5867,4,12,2,0,0,0,0,0,0,21,110.04,1.778
4/11/2016 4:00,0.77855,0.001583333,0.77855,4,12,3,0,0,0,0,0,0,19,121.35,1.751
4/11/2016 5:00,0.462833333,0.000183333,0.462816667,4,12,4,0,0,0,0,0,0,18,131.08,1.727
4/11/2016 6:00,0.726333333,0,0.724966667,4,12,5,0,0,0,0,0,0,17,138.06,1.695
4/11/2016 7:00,0.923716667,0.03,0.9228,4,12,6,0,0,0,0,0,0,16,140.76,1.661
4/11/2016 8:00,0.3438,0.216366667,0.3438,4,12,7,0,0,0,0,0,0,15,138.34,1.653
4/11/2016 9:00,0.35135,0.1739,0.35135,4,12,8,0,0,0,0,0,0,15,131.56,1.698
4/11/2016 10:00,0.263816667,0.397566667,0.263816667,4,12,9,0,0,0,0,0,0,14,121.95,1.787
4/11/2016 11:00,0.241633333,2.333833333,0.241633333,4,12,10,0,0,0,0,0,0,13,110.7,1.917
4/11/2016 12:00,0.382383333,2.882066667,0.382383333,4,12,11,0,0,0,0,0,0,13,98.54,2.092
4/11/2016 13:00,0.314,3.991133333,0.314,4,12,12,27,135,37,27,135,37,14,85.86,2.299
4/11/2016 14:00,0.22695,3.94675,0.22695,4,12,13,48,0,48,87,488,230,16,72.96,2.51
4/11/2016 15:00,0.293283333,3.391933333,0.293283333,4,12,14,113,0,113,119,664,451,18,60.04,2.668
4/11/2016 16:00,2.317933333,2.79425,2.317933333,4,12,15,139,0,139,143,751,652,20,47.39,2.76
4/11/2016 17:00,2.549916667,1.4438,2.549916667,4,12,16,132,0,132,157,803,811,22,35.52,2.854
4/11/2016 18:00,2.968733333,0.582883333,2.968733333,4,12,17,261,13,273,167,826,911,23,25.75,2.981
4/11/2016 19:00,1.057033333,0.094583333,1.057033333,4,12,18,292,15,307,179,820,943,24,21.33,3.116
4/11/2016 20:00,2.231283333,0.0049,2.231283333,4,12,19,425,63,482,195,781,902,24,25.28,3.217
4/11/2016 21:00,1.387866667,0.0051,1.387866667,4,12,20,386,75,448,204,723,797,24,34.84,3.262
4/11/2016 22:00,3.245166667,0.011866667,3.245166667,4,12,21,196,6,200,191,654,640,24,46.62,3.269
4/11/2016 23:00,1.514866667,0.0045,1.514866667,4,12,22,215,64,248,160,556,444,23,59.24,3.284
4/12/2016 0:00,1.23865,0.002483333,1.23865,4,12,23,113,379,229,113,379,229,21,72.14,3.352
4/12/2016 1:00,1.015066667,0.001066667,1.014966667,4,13,0,32,79,39,32,79,39,19,85.03,3.479
4/12/2016 2:00,0.42645,0.000333333,0.426433333,4,13,1,0,0,0,0,0,0,18,97.7,3.767
4/12/2016 3:00,0.379466667,0.000666667,0.37945,4,13,2,0,0,0,0,0,0,17,109.87,4.006
4/12/2016 4:00,1.008666667,0.000833333,1.008416667,4,13,3,0,0,0,0,0,0,16,121.15,3.949
4/12/2016 5:00,0.4306,0.0005,0.430466667,4,13,4,0,0,0,0,0,0,16,130.82,3.818
4/12/2016 6:00,0.525166667,0,0.524733333,4,13,5,0,0,0,0,0,0,15,137.74,3.734
4/12/2016 7:00,0.855833333,0.020383333,0.8531,4,13,6,0,0,0,0,0,0,15,140.4,3.634
4/12/2016 8:00,0.349166667,0.341833333,0.349166667,4,13,7,0,0,0,0,0,0,15,137.97,3.506
4/12/2016 9:00,0.276366667,0.32025,0.276366667,4,13,8,0,0,0,0,0,0,15,131.22,3.387
4/12/2016 10:00,0.297183333,0.7603,0.297183333,4,13,9,0,0,0,0,0,0,15,121.65,3.288
4/12/2016 11:00,0.36975,0.578333333,0.36975,4,13,10,0,0,0,0,0,0,14,110.43,3.203
4/12/2016 12:00,0.270233333,0.413183333,0.270233333,4,13,11,0,0,0,0,0,0,14,98.29,3.118
4/12/2016 13:00,0.313183333,1.2589,0.313183333,4,13,12,3,0,3,28,141,39,14,85.63,3.041
4/12/2016 14:00,0.363166667,0.925166667,0.363166667,4,13,13,18,0,18,85,499,233,16,72.73,3.003
4/12/2016 15:00,0.262783333,1.280016667,0.262783333,4,13,14,91,0,91,115,674,454,17,59.81,3.032
4/12/2016 16:00,0.35,0.785216667,0.35,4,13,15,121,0,121,140,756,654,19,47.14,3.062
4/12/2016 17:00,0.842516667,0.792516667,0.842516667,4,13,16,234,11,244,153,809,814,20,35.23,3.011
4/12/2016 18:00,1.1484,0.1951,1.1484,4,13,17,213,10,222,154,848,920,21,25.41,2.92
4/12/2016 19:00,1.138533333,0.002816667,1.1385,4,13,18,335,20,355,154,862,959,22,20.96,2.828
4/12/2016 20:00,1.0863,0.0031,1.0863,4,13,19,121,0,121,147,862,929,23,25,2.739
4/12/2016 21:00,1.017133333,0.001933333,1.017133333,4,13,20,168,4,172,139,840,831,23,34.64,2.664
4/12/2016 22:00,1.4398,0.004083333,1.4398,4,13,21,321,234,483,113,823,680,23,46.48,2.594
4/12/2016 23:00,0.669083333,1.67E-05,0.668883333,4,13,22,97,743,479,97,743,479,22,59.11,2.529
4/13/2016 0:00,0.446833333,0,0.446266667,4,13,23,74,588,255,74,588,255,21,72.02,2.46
4/13/2016 1:00,0.3667,0.0005,0.366633333,4,14,0,30,229,50,30,229,50,18,84.91,2.381
4/13/2016 2:00,0.44175,0.000516667,0.441466667,4,14,1,0,0,0,0,0,0,16,97.56,2.323
4/13/2016 3:00,0.491583333,0,0.491166667,4,14,2,0,0,0,0,0,0,15,109.71,2.301
4/13/2016 4:00,0.352133333,0.000416667,0.352,4,14,3,0,0,0,0,0,0,15,120.94,2.288
4/13/2016 5:00,0.38725,0.000333333,0.387033333,4,14,4,0,0,0,0,0,0,14,130.56,2.259
4/13/2016 6:00,0.871816667,0,0.870483333,4,14,5,0,0,0,0,0,0,13,137.42,2.193
4/13/2016 7:00,1.21725,0.04675,1.216066667,4,14,6,0,0,0,0,0,0,13,140.04,2.088
4/13/2016 8:00,0.856983333,0.155216667,0.856983333,4,14,7,0,0,0,0,0,0,13,137.61,1.974
4/13/2016 9:00,0.250133333,0.550316667,0.250133333,4,14,8,0,0,0,0,0,0,12,130.89,1.883
4/13/2016 10:00,0.2866,0.55275,0.2866,4,14,9,0,0,0,0,0,0,12,121.35,1.824
4/13/2016 11:00,0.33415,0.88105,0.33415,4,14,10,0,0,0,0,0,0,12,110.17,1.799
4/13/2016 12:00,0.280733333,0.687666667,0.280733333,4,14,11,0,0,0,0,0,0,12,98.04,1.798
4/13/2016 13:00,0.24795,1.184066667,0.24795,4,14,12,29,204,45,29,204,45,13,85.4,1.797
4/13/2016 14:00,0.309466667,2.32505,0.309466667,4,14,13,118,102,149,76,580,251,15,72.5,1.782
4/13/2016 15:00,0.283683333,1.46525,0.283683333,4,14,14,157,1,158,99,753,480,18,59.58,1.76
4/13/2016 16:00,0.272416667,1.65965,0.272416667,4,14,15,324,159,433,112,843,689,20,46.89,1.745
4/13/2016 17:00,0.4018,1.627383333,0.4018,4,14,16,397,260,611,121,891,852,22,34.95,1.745
4/13/2016 18:00,2.160033333,0.749333333,2.160033333,4,14,17,126,917,957,126,917,957,23,25.07,1.765
4/13/2016 19:00,1.6471,0.091416667,1.646866667,4,14,18,135,914,990,135,914,990,24,20.6,1.804
4/13/2016 20:00,1.848316667,0.0046,1.8479,4,14,19,135,902,955,135,902,955,25,24.72,1.856
4/13/2016 21:00,1.65625,0.0064,1.656183333,4,14,20,130,876,852,130,876,852,25,34.45,1.891
4/13/2016 22:00,2.112216667,0.004583333,2.112216667,4,14,21,120,827,692,120,827,692,24,46.33,1.888
4/13/2016 23:00,0.464883333,0.00145,0.464883333,4,14,22,104,742,487,104,742,487,23,58.99,1.863
4/14/2016 0:00,0.412916667,5.00E-05,0.412616667,4,14,23,79,583,260,79,583,260,21,71.9,1.828
4/14/2016 1:00,0.418433333,0,0.417783333,4,15,0,32,228,53,32,228,53,18,84.78,1.787
4/14/2016 2:00,0.312916667,0.000266667,0.31275,4,15,1,0,0,0,0,0,0,16,97.42,1.752
4/14/2016 3:00,0.415233333,0,0.4147,4,15,2,0,0,0,0,0,0,15,109.54,1.741
4/14/2016 4:00,0.447233333,0,0.446716667,4,15,3,0,0,0,0,0,0,14,120.73,1.758
4/14/2016 5:00,0.33525,0.00035,0.335016667,4,15,4,0,0,0,0,0,0,14,130.3,1.778
4/14/2016 6:00,0.463233333,0,0.461816667,4,15,5,0,0,0,0,0,0,13,137.1,1.786
4/14/2016 7:00,1.096716667,0.119666667,1.095366667,4,15,6,0,0,0,0,0,0,12,139.68,1.786
4/14/2016 8:00,0.37295,0.813533333,0.37295,4,15,7,0,0,0,0,0,0,12,137.26,1.782
4/14/2016 9:00,0.260333333,1.915933333,0.260333333,4,15,8,0,0,0,0,0,0,12,130.57,1.773
4/14/2016 10:00,0.336316667,2.70645,0.336316667,4,15,9,0,0,0,0,0,0,11,121.06,1.76
4/14/2016 11:00,0.3438,3.2385,0.3438,4,15,10,0,0,0,0,0,0,11,109.9,1.753
4/14/2016 12:00,0.303,4.06675,0.303,4,15,11,0,0,0,0,0,0,11,97.8,1.789
4/14/2016 13:00,0.321783333,4.232516667,0.321783333,4,15,12,31,192,47,31,192,47,13,85.17,1.874
4/14/2016 14:00,0.355433333,4.03445,0.355433333,4,15,13,109,17,114,84,546,250,16,72.28,1.952
4/14/2016 15:00,0.233983333,3.54115,0.233983333,4,15,14,202,38,221,110,718,476,19,59.35,2.003
4/14/2016 16:00,0.294216667,2.811083333,0.294216667,4,15,15,282,395,554,123,814,682,21,46.65,2.048
4/14/2016 17:00,0.6375,1.8109,0.6375,4,15,16,128,871,845,128,871,845,23,34.68,2.085
4/14/2016 18:00,0.682616667,0.705633333,0.682616667,4,15,17,130,902,950,130,902,950,24,24.74,2.117
4/14/2016 19:00,1.342166667,0.098766667,1.342166667,4,15,18,139,898,981,139,898,981,25,20.25,2.159
4/14/2016 20:00,5.2873,0.00345,5.286933333,4,15,19,136,890,947,136,890,947,26,24.45,2.217
4/14/2016 21:00,3.129016667,0.001316667,3.128816667,4,15,20,131,864,845,131,864,845,27,34.26,2.277
4/14/2016 22:00,1.708633333,0,1.70695,4,15,21,119,818,685,119,818,685,26,46.19,2.323
4/14/2016 23:00,0.794233333,0,0.792066667,4,15,22,105,729,481,105,729,481,25,58.86,2.333
4/15/2016 0:00,1.122033333,0.0018,1.121966667,4,15,23,80,566,257,80,566,257,23,71.78,2.308
4/15/2016 1:00,0.460133333,0.001083333,0.460083333,4,16,0,32,217,52,32,217,52,20,84.65,2.269
4/15/2016 2:00,0.4157,0.000616667,0.41555,4,16,1,0,0,0,0,0,0,18,97.27,2.233
4/15/2016 3:00,0.449333333,0,0.448766667,4,16,2,0,0,0,0,0,0,17,109.37,2.234
4/15/2016 4:00,0.4354,0,0.435066667,4,16,3,0,0,0,0,0,0,17,120.52,2.286
4/15/2016 5:00,0.377266667,0.0007,0.37725,4,16,4,0,0,0,0,0,0,16,130.04,2.34
4/15/2016 6:00,0.767816667,0,0.766666667,4,16,5,0,0,0,0,0,0,16,136.79,2.342
4/15/2016 7:00,0.907383333,0.106033333,0.906166667,4,16,6,0,0,0,0,0,0,15,139.33,2.309
4/15/2016 8:00,0.379633333,0.569833333,0.379633333,4,16,7,0,0,0,0,0,0,15,136.9,2.3
4/15/2016 9:00,0.264566667,1.2582,0.264566667,4,16,8,0,0,0,0,0,0,15,130.24,2.363
4/15/2016 10:00,0.220783333,2.477433333,0.220783333,4,16,9,0,0,0,0,0,0,15,120.77,2.526
4/15/2016 11:00,0.309933333,2.999566667,0.309933333,4,16,10,0,0,0,0,0,0,15,109.64,2.768
4/15/2016 12:00,0.39455,3.877416667,0.39455,4,16,11,0,0,0,0,0,0,15,97.56,3.006
4/15/2016 13:00,0.36325,4.195183333,0.36325,4,16,12,32,67,38,32,67,38,16,84.94,3.174
4/15/2016 14:00,1.03515,3.996883333,1.03515,4,16,13,52,0,52,123,330,225,18,72.06,3.27
4/15/2016 15:00,1.088883333,3.542783333,1.088883333,4,16,14,153,0,153,171,524,440,21,59.12,3.32
4/15/2016 16:00,1.261016667,2.881916667,1.261016667,4,16,15,157,1,158,190,651,639,23,46.41,3.368
4/15/2016 17:00,2.664033333,1.935166667,2.664033333,4,16,16,160,3,164,198,727,798,24,34.41,3.443
4/15/2016 18:00,3.827733333,0.6565,3.827733333,4,16,17,119,0,119,198,772,901,25,24.41,3.546
4/15/2016 19:00,0.762233333,0.096133333,0.762233333,4,16,18,163,5,169,206,773,933,26,19.89,3.665
4/15/2016 20:00,1.653183333,0.004266667,1.653183333,4,16,19,131,0,131,207,757,897,26,24.18,3.782
4/15/2016 21:00,0.943333333,0.0037,0.943333333,4,16,20,306,22,324,200,720,797,25,34.08,3.877
4/15/2016 22:00,3.271183333,0.010766667,3.271166667,4,16,21,122,0,122,176,675,645,25,46.04,3.938
4/15/2016 23:00,1.80755,0.0074,1.80755,4,16,22,20,0,20,146,588,451,24,58.74,3.953
4/16/2016 0:00,1.76325,0.0066,1.76325,4,16,23,49,0,49,107,415,237,22,71.66,3.914
4/16/2016 1:00,0.513533333,0,0.51315,4,17,0,9,0,9,36,92,45,21,84.53,3.843
4/16/2016 2:00,0.456183333,0,0.455866667,4,17,1,0,0,0,0,0,0,20,97.13,3.757
4/16/2016 3:00,0.342783333,0.0005,0.342733333,4,17,2,0,0,0,0,0,0,20,109.2,3.654
4/16/2016 4:00,0.397883333,0.0002,0.3975,4,17,3,0,0,0,0,0,0,20,120.31,3.526
4/16/2016 5:00,0.456183333,0,0.455716667,4,17,4,0,0,0,0,0,0,19,129.78,3.366
4/16/2016 6:00,0.3671,0.000416667,0.366916667,4,17,5,0,0,0,0,0,0,19,136.47,3.191
4/16/2016 7:00,0.388933333,0.043983333,0.388933333,4,17,6,0,0,0,0,0,0,19,138.98,3.041
4/16/2016 8:00,0.490766667,0.231833333,0.490766667,4,17,7,0,0,0,0,0,0,19,136.55,2.954
4/16/2016 9:00,0.442033333,0.606416667,0.442033333,4,17,8,0,0,0,0,0,0,19,129.92,2.972
4/16/2016 10:00,0.39735,0.379416667,0.39735,4,17,9,0,0,0,0,0,0,19,120.48,3.093
4/16/2016 11:00,1.819733333,0.77705,1.819733333,4,17,10,0,0,0,0,0,0,19,109.38,3.243
4/16/2016 12:00,0.88885,1.0144,0.88885,4,17,11,0,0,0,0,0,0,19,97.32,3.356
4/16/2016 13:00,0.5415,1.124783333,0.5415,4,17,12,11,0,11,27,28,30,19,84.72,3.425
4/16/2016 14:00,1.210416667,0.356283333,1.210416667,4,17,13,83,0,83,150,188,209,21,71.84,3.49
4/16/2016 15:00,4.451933333,1.007,4.451933333,4,17,14,197,18,206,237,348,417,22,58.9,3.586
4/16/2016 16:00,2.548483333,0.399616667,2.548483333,4,17,15,286,29,307,297,443,605,23,46.18,3.696
4/16/2016 17:00,0.9199,0.285466667,0.9199,4,17,16,168,4,172,343,494,752,24,34.14,3.792
4/16/2016 18:00,1.172466667,0.202966667,1.172466667,4,17,17,225,11,235,356,540,849,25,24.09,3.909
4/16/2016 19:00,1.3947,0.0073,1.3947,4,17,18,293,16,308,354,561,883,25,19.54,4.069
4/16/2016 20:00,2.701766667,0.002583333,2.701716667,4,17,19,62,0,62,348,548,849,24,23.92,4.221
4/16/2016 21:00,1.14325,0,1.1429,4,17,20,35,0,35,319,526,756,23,33.9,4.295
4/16/2016 22:00,2.053933333,0.00195,2.053666667,4,17,21,160,1,161,308,419,600,22,45.9,4.232
4/16/2016 23:00,1.299233333,0,1.298466667,4,17,22,43,0,43,227,374,422,22,58.62,4.034
4/17/2016 0:00,1.068466667,0.000583333,1.0677,4,17,23,5,0,5,139,267,224,21,71.54,3.788
4/17/2016 1:00,0.391433333,0,0.39055,4,18,0,0,0,0,35,52,40,20,84.4,3.595
4/17/2016 2:00,0.417633333,0,0.417083333,4,18,1,0,0,0,0,0,0,20,96.99,3.511
4/17/2016 3:00,0.312833333,0,0.312716667,4,18,2,0,0,0,0,0,0,20,109.03,3.516
4/17/2016 4:00,0.421133333,0.000833333,0.421116667,4,18,3,0,0,0,0,0,0,19,120.11,3.562
4/17/2016 5:00,0.408583333,0,0.4081,4,18,4,0,0,0,0,0,0,19,129.53,3.622
4/17/2016 6:00,0.415583333,0,0.414783333,4,18,5,0,0,0,0,0,0,20,136.16,3.681
4/17/2016 7:00,0.331866667,0.015433333,0.330966667,4,18,6,0,0,0,0,0,0,19,138.63,3.721
4/17/2016 8:00,0.321816667,0.077383333,0.321816667,4,18,7,0,0,0,0,0,0,19,136.2,3.716
4/17/2016 9:00,1.06975,0.623933333,1.06975,4,18,8,0,0,0,0,0,0,19,129.6,3.683
4/17/2016 10:00,1.387766667,0.887016667,1.387766667,4,18,9,0,0,0,0,0,0,18,120.19,3.646
4/17/2016 11:00,1.381066667,0.835216667,1.381066667,4,18,10,0,0,0,0,0,0,18,109.12,3.586
4/17/2016 12:00,0.8939,1.392716667,0.8939,4,18,11,0,0,0,0,0,0,18,97.09,3.475
4/17/2016 13:00,0.76375,0.955,0.76375,4,18,12,18,0,18,36,114,47,18,84.5,3.346
4/17/2016 14:00,0.929083333,0.27415,0.929083333,4,18,13,93,0,93,101,447,242,19,71.62,3.239
4/17/2016 15:00,1.08815,0.0468,1.08815,4,18,14,18,0,18,129,644,464,20,58.69,3.132
4/17/2016 16:00,1.351583333,0.05305,1.351583333,4,18,15,190,5,194,150,739,665,21,45.95,3
4/17/2016 17:00,0.77585,0.042116667,0.77585,4,18,16,400,91,476,157,804,825,23,33.88,2.963
4/17/2016 18:00,0.66975,0.0181,0.669733333,4,18,17,177,6,184,167,828,925,24,23.77,2.996
4/17/2016 19:00,0.780583333,0.0002,0.779966667,4,18,18,484,130,608,163,847,964,23,19.19,2.945
4/17/2016 20:00,0.920933333,0.001583333,0.920933333,4,18,19,423,56,476,168,830,929,23,23.66,2.868
4/17/2016 21:00,1.808016667,0.003583333,1.808016667,4,18,20,320,25,342,166,793,827,22,33.72,2.877
4/17/2016 22:00,2.38665,0.004083333,2.3866,4,18,21,249,18,262,155,733,667,22,45.77,3.015
4/17/2016 23:00,0.612316667,0.00095,0.612316667,4,18,22,174,8,179,134,635,466,21,58.49,3.228
4/18/2016 0:00,0.50275,0,0.5023,4,18,23,130,121,169,99,468,248,20,71.42,3.423
4/18/2016 1:00,0.38565,0.000583333,0.38565,4,19,0,33,18,35,37,147,52,20,84.27,3.588
4/18/2016 2:00,0.398566667,0.00085,0.398566667,4,19,1,0,0,0,0,0,0,19,96.84,3.725
